filename,split,angle_bin,offset_bin,stratum,delta_theta_deg,delta_rho_px,delta_rho_norm,iou,latency_ms,failed
e12-converted.mp4-00.01.20.478-00.02.38.637_80.jpg,train,flat,mid,flat_mid,2.1767,2.8021,0.005838,0.8815,111.815,0
e3-converted.mp4-00.10.16.899-00.10.35.648_0.jpg,train,flat,mid,flat_mid,1.3419,3.8536,0.008028,0.9892,22.804,0
e3-converted.mp4-00.10.38.989-00.10.52.594_20.jpg,train,flat,mid,flat_mid,1.1995,0.6373,0.001328,0.9854,27.837,0
e3-converted.mp4-00.12.04.506-00.12.22.501_20.jpg,train,flat,mid,flat_mid,1.7142,4.3121,0.008984,0.9858,21.003,0
e3-converted.mp4-00.12.22.416-00.13.20.606_10.jpg,train,flat,mid,flat_mid,1.5283,1.3278,0.002766,0.9720,21.036,0
e5-converted.mp4-00.03.59.817-00.06.58.241_130.jpg,train,flat,mid,flat_mid,1.9567,0.8944,0.001863,0.9610,21.629,0
e5-converted.mp4-00.03.59.817-00.06.58.241_160.jpg,train,flat,mid,flat_mid,0.3301,10.1656,0.021178,0.9499,46.198,0
e5-converted.mp4-00.03.59.817-00.06.58.241_20.jpg,train,flat,mid,flat_mid,1.5703,0.8518,0.001775,0.9676,22.503,0
e5-converted.mp4-00.03.59.817-00.06.58.241_40.jpg,train,flat,mid,flat_mid,2.1221,0.2377,0.000495,0.9649,32.810,0
e5-converted.mp4-00.03.59.817-00.06.58.241_90.jpg,train,flat,mid,flat_mid,1.6394,4.1043,0.008551,0.9477,55.290,0
e6-converted.mp4-00.02.56.059-00.05.03.817_0.jpg,train,flat,mid,flat_mid,0.1606,14.8623,0.030963,0.9394,81.034,0
e6-converted.mp4-00.02.56.059-00.05.03.817_10.jpg,train,flat,mid,flat_mid,7.6211,46.1913,0.096232,0.9422,84.568,0
e6-converted.mp4-00.02.56.059-00.05.03.817_110.jpg,train,flat,mid,flat_mid,0.5288,14.9335,0.031111,0.8668,139.696,0
e6-converted.mp4-00.02.56.059-00.05.03.817_120.jpg,train,flat,mid,flat_mid,0.7901,15.9362,0.033200,0.9407,26.430,0
e6-converted.mp4-00.02.56.059-00.05.03.817_170.jpg,train,flat,mid,flat_mid,2.5804,1.7797,0.003708,0.9361,66.060,0
e6-converted.mp4-00.02.56.059-00.05.03.817_30.jpg,train,flat,mid,flat_mid,2.6617,0.3465,0.000722,0.9273,73.475,0
e6-converted.mp4-00.02.56.059-00.05.03.817_50.jpg,train,flat,mid,flat_mid,2.6376,3.6547,0.007614,0.8770,108.003,0
e6-converted.mp4-00.02.56.059-00.05.03.817_60.jpg,train,flat,mid,flat_mid,0.8931,11.8132,0.024611,0.9642,37.356,0
e6-converted.mp4-00.02.56.059-00.05.03.817_80.jpg,train,flat,mid,flat_mid,0.6849,15.6013,0.032503,0.9504,35.341,0
e6-converted.mp4-00.05.23.942-00.05.33.774_0.jpg,train,flat,mid,flat_mid,0.5177,13.5656,0.028262,0.8408,145.934,0
e6-converted.mp4-00.05.47.028-00.06.12.248_0.jpg,train,flat,mid,flat_mid,0.5993,16.4557,0.034283,0.9386,21.452,0
e6-converted.mp4-00.05.47.028-00.06.12.248_10.jpg,train,flat,mid,flat_mid,0.3694,14.0295,0.029228,0.9492,31.753,0
e9-converted.mp4-00.01.53.675-00.03.39.513_120.jpg,train,flat,mid,flat_mid,0.3330,10.6734,0.022236,0.8980,95.027,0
e9-converted.mp4-00.01.53.675-00.03.39.513_130.jpg,train,flat,mid,flat_mid,0.9430,14.0242,0.029217,0.8562,124.502,0
e9-converted.mp4-00.01.53.675-00.03.39.513_40.jpg,train,flat,mid,flat_mid,0.6900,5.1665,0.010763,0.9661,30.987,0
e9-converted.mp4-00.01.53.675-00.03.39.513_50.jpg,train,flat,mid,flat_mid,0.4989,6.6156,0.013782,0.9572,29.310,0
e9-converted.mp4-00.01.53.675-00.03.39.513_60.jpg,train,flat,mid,flat_mid,0.6319,11.9225,0.024838,0.9490,34.545,0
e9-converted.mp4-00.01.53.675-00.03.39.513_80.jpg,train,flat,mid,flat_mid,0.6898,4.0140,0.008362,0.9598,65.694,0
e9-converted.mp4-00.03.41.068-00.05.06.504_100.jpg,train,flat,mid,flat_mid,0.4165,13.0230,0.027131,0.9097,99.191,0
e9-converted.mp4-00.03.41.068-00.05.06.504_30.jpg,train,flat,mid,flat_mid,0.9828,3.4426,0.007172,0.9591,54.753,0
e9-converted.mp4-00.03.41.068-00.05.06.504_50.jpg,train,flat,mid,flat_mid,0.0063,8.0179,0.016704,0.9538,21.534,0
e9-converted.mp4-00.03.41.068-00.05.06.504_60.jpg,train,flat,mid,flat_mid,0.2337,6.5040,0.013550,0.9467,87.169,0
e9-converted.mp4-00.03.41.068-00.05.06.504_70.jpg,train,flat,mid,flat_mid,0.1491,13.3007,0.027710,0.9390,27.334,0
e9-converted.mp4-00.03.41.068-00.05.06.504_90.jpg,train,flat,mid,flat_mid,0.3601,10.4773,0.021828,0.8604,164.735,0
a2-converted.mp4-00.04.57.869-00.05.42.169_40.jpg,train,moderate,high,moderate_high,1.1124,6.8113,0.014190,0.9577,28.026,0
a3-converted.mp4-00.04.44.975-00.04.57.775_10.jpg,train,moderate,high,moderate_high,1.2481,2.9985,0.006247,0.9721,29.761,0
a3-converted.mp4-00.05.14.880-00.05.57.073_30.jpg,train,moderate,high,moderate_high,1.5585,5.5654,0.011595,0.9736,24.232,0
a3-converted.mp4-00.08.04.849-00.09.06.443_30.jpg,train,moderate,high,moderate_high,0.1948,6.3811,0.013294,0.9762,28.116,0
a4-converted.mp4-00.04.21.286-00.04.48.939_20.jpg,train,moderate,high,moderate_high,1.2596,4.3621,0.009088,0.9684,23.964,0
a4-converted.mp4-00.05.45.507-00.06.26.877_30.jpg,train,moderate,high,moderate_high,1.5050,1.4933,0.003111,0.9803,24.926,0
b1-converted.mp4-00.08.35.755-00.09.04.151_0.jpg,train,moderate,high,moderate_high,1.0012,1.1598,0.002416,0.9925,51.907,0
b4-converted.mp4-00.06.31.585-00.06.57.052_20.jpg,train,moderate,high,moderate_high,1.0463,3.1963,0.006659,0.9909,55.902,0
b4-converted.mp4-00.08.07.362-00.08.16.694_10.jpg,train,moderate,high,moderate_high,1.5689,11.5649,0.024094,0.9003,197.349,0
c1-converted.mp4-00.07.52.353-00.09.59.939_170.jpg,train,moderate,high,moderate_high,0.0452,7.0033,0.014590,0.8695,177.445,0
c19-converted.mp4-00.03.20.301-00.05.47.074_100.jpg,train,moderate,high,moderate_high,0.2103,8.8155,0.018366,0.8605,124.738,0
c19-converted.mp4-00.03.20.301-00.05.47.074_80.jpg,train,moderate,high,moderate_high,0.2927,11.6292,0.024228,0.9590,26.607,0
c2-converted.mp4-00.04.12.298-00.06.07.792_140.jpg,train,moderate,high,moderate_high,0.8129,7.9920,0.016650,0.9573,25.722,0
c2-converted.mp4-00.04.12.298-00.06.07.792_30.jpg,train,moderate,high,moderate_high,0.9033,6.6033,0.013757,0.9620,58.348,0
c2-converted.mp4-00.06.23.052-00.06.50.427_0.jpg,train,moderate,high,moderate_high,0.9712,7.4780,0.015579,0.7110,140.276,0
c2-converted.mp4-00.06.23.052-00.06.50.427_40.jpg,train,moderate,high,moderate_high,0.0460,8.4081,0.017517,0.9672,22.793,0
c20-converted.mp4-00.05.51.134-00.10.32.300_120.jpg,train,moderate,high,moderate_high,0.1627,8.3116,0.017316,0.9649,26.224,0
c20-converted.mp4-00.05.51.134-00.10.32.300_90.jpg,train,moderate,high,moderate_high,0.7959,11.5113,0.023982,0.8151,137.868,0
d1-converted.mp4-00.05.02.749-00.09.02.120_250.jpg,train,moderate,high,moderate_high,0.1519,0.4397,0.000916,0.9961,33.548,0
d3-converted.mp4-00.10.13.789-00.10.48.756_40.jpg,train,moderate,high,moderate_high,4.1912,33.1129,0.068985,0.9286,69.856,0
d3-converted.mp4-00.11.00.558-00.11.19.164_0.jpg,train,moderate,high,moderate_high,0.6231,0.6488,0.001352,0.9948,27.454,0
d3-converted.mp4-00.12.04.422-00.13.35.453_30.jpg,train,moderate,high,moderate_high,1.8486,4.5646,0.009509,0.9833,27.669,0
d5-converted.mp4-00.04.00.521-00.07.04.857_120.jpg,train,moderate,high,moderate_high,2.3091,0.6027,0.001256,0.9230,164.953,0
d5-converted.mp4-00.04.00.521-00.07.04.857_70.jpg,train,moderate,high,moderate_high,0.0901,13.8440,0.028842,0.9335,85.507,0
d5-converted.mp4-00.04.00.521-00.07.04.857_80.jpg,train,moderate,high,moderate_high,0.1415,10.7338,0.022362,0.7651,237.059,0
d6-converted.mp4-00.02.56.484-00.05.09.707_140.jpg,train,moderate,high,moderate_high,4.3356,9.8387,0.020497,0.6129,193.602,0
d6-converted.mp4-00.02.56.484-00.05.09.707_150.jpg,train,moderate,high,moderate_high,2.8768,1.5878,0.003308,0.8400,184.101,0
d6-converted.mp4-00.02.56.484-00.05.09.707_180.jpg,train,moderate,high,moderate_high,0.6598,8.6346,0.017989,0.8321,144.969,0
d6-converted.mp4-00.02.56.484-00.05.09.707_90.jpg,train,moderate,high,moderate_high,0.5266,10.3324,0.021526,0.7253,163.434,0
d6-converted.mp4-00.05.52.629-00.06.11.143_10.jpg,train,moderate,high,moderate_high,1.6248,5.0283,0.010476,0.9140,115.000,0
da1-converted.mp4-00.06.08.479-00.08.51.651_140.jpg,train,moderate,high,moderate_high,0.5712,3.7080,0.007725,0.9813,30.770,0
e1-converted.mp4-00.05.02.178-00.08.52.285_70.jpg,train,moderate,high,moderate_high,0.2226,0.5306,0.001105,0.9971,32.419,0
e11-converted.mp4-00.01.46.321-00.04.23.535_210.jpg,train,moderate,high,moderate_high,1.7368,7.6794,0.015999,0.9380,28.903,0
e11-converted.mp4-00.04.43.599-00.05.44.983_10.jpg,train,moderate,high,moderate_high,0.0580,9.1909,0.019148,0.8004,160.621,0
e11-converted.mp4-00.04.43.599-00.05.44.983_40.jpg,train,moderate,high,moderate_high,1.9198,7.2559,0.015116,0.9626,53.636,0
e11-converted.mp4-00.04.43.599-00.05.44.983_50.jpg,train,moderate,high,moderate_high,1.7221,1.8815,0.003920,0.9242,148.703,0
e12-converted.mp4-00.01.20.478-00.02.38.637_90.jpg,train,moderate,high,moderate_high,2.0245,6.4505,0.013439,0.9564,31.123,0
e3-converted.mp4-00.10.38.989-00.10.52.594_10.jpg,train,moderate,high,moderate_high,0.3236,0.4067,0.000847,0.9947,35.901,0
e5-converted.mp4-00.03.59.817-00.06.58.241_170.jpg,train,moderate,high,moderate_high,2.4851,1.1693,0.002436,0.6954,250.088,0
e5-converted.mp4-00.03.59.817-00.06.58.241_70.jpg,train,moderate,high,moderate_high,0.1324,13.6724,0.028484,0.9344,89.253,0
e5-converted.mp4-00.03.59.817-00.06.58.241_80.jpg,train,moderate,high,moderate_high,0.0060,10.2304,0.021313,0.7658,223.105,0
e6-converted.mp4-00.02.56.059-00.05.03.817_140.jpg,train,moderate,high,moderate_high,4.5638,10.0698,0.020979,0.6126,192.185,0
e6-converted.mp4-00.02.56.059-00.05.03.817_150.jpg,train,moderate,high,moderate_high,2.9541,1.5911,0.003315,0.8399,174.568,0
e6-converted.mp4-00.02.56.059-00.05.03.817_90.jpg,train,moderate,high,moderate_high,6.5469,237.5617,0.494920,0.7275,168.338,0
e6-converted.mp4-00.05.47.028-00.06.12.248_20.jpg,train,moderate,high,moderate_high,2.1655,2.6993,0.005624,0.9677,67.054,0
e9-converted.mp4-00.01.53.675-00.03.39.513_0.jpg,train,moderate,high,moderate_high,1.2995,4.7713,0.009940,0.9275,160.422,0
a2-converted.mp4-00.04.37.277-00.04.54.650_0.jpg,train,moderate,low,moderate_low,0.6990,7.8101,0.016271,0.9240,108.475,0
a2-converted.mp4-00.06.13.959-00.06.43.015_10.jpg,train,moderate,low,moderate_low,0.0783,7.1255,0.014845,0.8989,80.099,0
a2-converted.mp4-00.07.54.791-00.08.31.469_10.jpg,train,moderate,low,moderate_low,0.1989,6.3740,0.013279,0.9645,26.220,0
a2-converted.mp4-00.08.34.720-00.08.49.080_20.jpg,train,moderate,low,moderate_low,0.8689,2.6822,0.005588,0.9685,26.792,0
a3-converted.mp4-00.06.23.404-00.07.02.976_30.jpg,train,moderate,low,moderate_low,0.6690,1.6656,0.003470,0.9763,27.178,0
a3-converted.mp4-00.06.23.404-00.07.02.976_40.jpg,train,moderate,low,moderate_low,0.5533,11.3839,0.023717,0.9648,34.132,0
a3-converted.mp4-00.07.29.948-00.07.39.727_10.jpg,train,moderate,low,moderate_low,0.2783,11.3268,0.023597,0.9571,24.554,0
a4-converted.mp4-00.02.43.911-00.03.05.670_30.jpg,train,moderate,low,moderate_low,1.5034,2.6176,0.005453,0.9505,36.596,0
a4-converted.mp4-00.03.39.593-00.04.05.961_10.jpg,train,moderate,low,moderate_low,0.3472,12.2680,0.025558,0.9420,70.274,0
a4-converted.mp4-00.04.21.286-00.04.48.939_10.jpg,train,moderate,low,moderate_low,1.8314,14.2826,0.029755,0.9546,55.887,0
a4-converted.mp4-00.05.07.296-00.05.18.798_10.jpg,train,moderate,low,moderate_low,0.5510,12.8849,0.026844,0.9481,53.494,0
a4-converted.mp4-00.05.45.507-00.06.26.877_20.jpg,train,moderate,low,moderate_low,1.5483,0.1167,0.000243,0.9529,28.779,0
b4-converted.mp4-00.04.19.025-00.04.25.780_10.jpg,train,moderate,low,moderate_low,0.9919,11.2331,0.023402,0.8957,302.975,0
b4-converted.mp4-00.06.02.942-00.06.13.689_10.jpg,train,moderate,low,moderate_low,0.4819,18.9410,0.039460,0.9329,33.699,0
b4-converted.mp4-00.06.02.942-00.06.13.689_20.jpg,train,moderate,low,moderate_low,0.2212,7.1475,0.014891,0.8300,355.971,0
c1-converted.mp4-00.07.52.353-00.09.59.939_0.jpg,train,moderate,low,moderate_low,0.8560,2.8729,0.005985,0.9419,136.570,0
c1-converted.mp4-00.07.52.353-00.09.59.939_10.jpg,train,moderate,low,moderate_low,1.1942,2.6480,0.005517,0.8749,118.106,0
c1-converted.mp4-00.07.52.353-00.09.59.939_120.jpg,train,moderate,low,moderate_low,1.4642,1.0951,0.002281,0.9348,52.087,0
c1-converted.mp4-00.07.52.353-00.09.59.939_50.jpg,train,moderate,low,moderate_low,0.7833,5.1380,0.010704,0.9459,42.823,0
c1-converted.mp4-00.07.52.353-00.09.59.939_80.jpg,train,moderate,low,moderate_low,0.6534,3.9750,0.008281,0.9631,36.965,0
c1-converted.mp4-00.07.52.353-00.09.59.939_90.jpg,train,moderate,low,moderate_low,0.9224,2.6710,0.005565,0.7999,124.093,0
c19-converted.mp4-00.02.37.436-00.03.17.091_50.jpg,train,moderate,low,moderate_low,0.1388,13.9567,0.029077,0.9448,38.453,0
c19-converted.mp4-00.03.20.301-00.05.47.074_120.jpg,train,moderate,low,moderate_low,0.3645,10.6425,0.022172,0.9190,106.048,0
c19-converted.mp4-00.03.20.301-00.05.47.074_30.jpg,train,moderate,low,moderate_low,0.2843,10.1233,0.021090,0.9362,86.618,0
c19-converted.mp4-00.03.20.301-00.05.47.074_40.jpg,train,moderate,low,moderate_low,0.3122,14.1526,0.029485,0.9174,33.549,0
c2-converted.mp4-00.03.13.281-00.03.25.305_0.jpg,train,moderate,low,moderate_low,0.7218,16.5910,0.034565,0.9327,63.482,0
c2-converted.mp4-00.04.12.298-00.06.07.792_60.jpg,train,moderate,low,moderate_low,0.9012,14.3381,0.029871,0.8564,169.677,0
c2-converted.mp4-00.06.23.052-00.06.50.427_20.jpg,train,moderate,low,moderate_low,0.8484,18.6428,0.038839,0.9365,62.759,0
c2-converted.mp4-00.06.51.725-00.07.57.470_20.jpg,train,moderate,low,moderate_low,1.0219,2.9035,0.006049,0.9353,53.243,0
c2-converted.mp4-00.06.51.725-00.07.57.470_30.jpg,train,moderate,low,moderate_low,0.5354,11.0850,0.023094,0.9001,108.027,0
c20-converted.mp4-00.05.51.134-00.10.32.300_10.jpg,train,moderate,low,moderate_low,1.3162,3.5722,0.007442,0.9364,42.981,0
c20-converted.mp4-00.05.51.134-00.10.32.300_100.jpg,train,moderate,low,moderate_low,1.8717,32.7005,0.068126,0.8950,63.987,0
c20-converted.mp4-00.05.51.134-00.10.32.300_20.jpg,train,moderate,low,moderate_low,0.3202,8.6828,0.018089,0.8767,191.922,0
c20-converted.mp4-00.05.51.134-00.10.32.300_240.jpg,train,moderate,low,moderate_low,0.8723,16.9265,0.035264,0.9219,58.717,0
c20-converted.mp4-00.05.51.134-00.10.32.300_290.jpg,train,moderate,low,moderate_low,0.2992,7.4527,0.015526,0.9584,22.020,0
c3-converted.mp4-00.07.07.496-00.07.19.161_10.jpg,train,moderate,low,moderate_low,1.9266,0.0817,0.000170,0.9343,44.574,0
c3-converted.mp4-00.08.19.510-00.09.54.902_30.jpg,train,moderate,low,moderate_low,1.3942,4.2838,0.008925,0.9391,28.245,0
c3-converted.mp4-00.08.19.510-00.09.54.902_70.jpg,train,moderate,low,moderate_low,1.6108,0.5999,0.001250,0.9511,90.107,0
d1-converted.mp4-00.05.02.749-00.09.02.120_0.jpg,train,moderate,low,moderate_low,0.0581,1.5722,0.003276,0.9953,42.495,0
d1-converted.mp4-00.05.02.749-00.09.02.120_100.jpg,train,moderate,low,moderate_low,0.4439,6.9422,0.014463,0.9835,32.567,0
d1-converted.mp4-00.05.02.749-00.09.02.120_220.jpg,train,moderate,low,moderate_low,0.7074,7.5701,0.015771,0.9680,53.699,0
d1-converted.mp4-00.05.02.749-00.09.02.120_40.jpg,train,moderate,low,moderate_low,1.1660,1.9711,0.004106,0.9478,32.744,0
d1-converted.mp4-00.05.02.749-00.09.02.120_90.jpg,train,moderate,low,moderate_low,0.1822,8.4133,0.017528,0.9284,31.607,0
d3-converted.mp4-00.10.13.789-00.10.48.756_10.jpg,train,moderate,low,moderate_low,1.2220,1.1547,0.002406,0.9751,28.142,0
d3-converted.mp4-00.10.13.789-00.10.48.756_50.jpg,train,moderate,low,moderate_low,0.1113,0.5017,0.001045,0.9920,36.694,0
d3-converted.mp4-00.11.00.558-00.11.19.164_20.jpg,train,moderate,low,moderate_low,1.7255,2.3457,0.004887,0.9423,80.071,0
d5-converted.mp4-00.04.00.521-00.07.04.857_140.jpg,train,moderate,low,moderate_low,0.2285,9.7343,0.020280,0.9180,134.392,0
d5-converted.mp4-00.04.00.521-00.07.04.857_50.jpg,train,moderate,low,moderate_low,0.5136,13.0053,0.027094,0.9172,167.436,0
d6-converted.mp4-00.02.56.484-00.05.09.707_130.jpg,train,moderate,low,moderate_low,1.8920,17.9926,0.037485,0.8202,49.427,0
d6-converted.mp4-00.02.56.484-00.05.09.707_20.jpg,train,moderate,low,moderate_low,1.9243,3.7749,0.007864,0.9604,30.506,0
d6-converted.mp4-00.02.56.484-00.05.09.707_70.jpg,train,moderate,low,moderate_low,0.8213,14.0414,0.029253,0.9388,68.360,0
da1-converted.mp4-00.05.02.554-00.05.35.766_0.jpg,train,moderate,low,moderate_low,0.0075,1.7774,0.003703,0.9927,39.041,0
da1-converted.mp4-00.05.02.554-00.05.35.766_40.jpg,train,moderate,low,moderate_low,1.3618,0.5453,0.001136,0.9509,33.975,0
da1-converted.mp4-00.05.50.031-00.06.07.230_20.jpg,train,moderate,low,moderate_low,0.2435,4.4379,0.009246,0.9838,41.274,0
da1-converted.mp4-00.06.08.479-00.08.51.651_110.jpg,train,moderate,low,moderate_low,0.2878,7.0288,0.014643,0.9563,22.687,0
da1-converted.mp4-00.06.08.479-00.08.51.651_130.jpg,train,moderate,low,moderate_low,0.6504,0.3311,0.000690,0.9794,34.789,0
da1-converted.mp4-00.06.08.479-00.08.51.651_170.jpg,train,moderate,low,moderate_low,0.0036,4.0883,0.008517,0.9762,36.059,0
da1-converted.mp4-00.06.08.479-00.08.51.651_90.jpg,train,moderate,low,moderate_low,0.5233,7.7935,0.016236,0.9815,33.129,0
e1-converted.mp4-00.05.02.178-00.08.52.285_0.jpg,train,moderate,low,moderate_low,0.0005,1.3304,0.002772,0.9945,46.501,0
e1-converted.mp4-00.05.02.178-00.08.52.285_100.jpg,train,moderate,low,moderate_low,0.1381,4.6589,0.009706,0.9858,34.429,0
e1-converted.mp4-00.05.02.178-00.08.52.285_130.jpg,train,moderate,low,moderate_low,0.2285,6.9001,0.014375,0.9476,38.079,0
e1-converted.mp4-00.05.02.178-00.08.52.285_140.jpg,train,moderate,low,moderate_low,0.2234,1.1483,0.002392,0.9839,49.631,0
e1-converted.mp4-00.05.02.178-00.08.52.285_220.jpg,train,moderate,low,moderate_low,0.7036,6.8698,0.014312,0.9712,53.331,0
e1-converted.mp4-00.05.02.178-00.08.52.285_40.jpg,train,moderate,low,moderate_low,1.2799,0.8733,0.001819,0.9511,32.651,0
e1-converted.mp4-00.05.02.178-00.08.52.285_90.jpg,train,moderate,low,moderate_low,0.3401,6.6784,0.013913,0.9361,34.332,0
e11-converted.mp4-00.01.46.321-00.04.23.535_130.jpg,train,moderate,low,moderate_low,0.5019,11.7557,0.024491,0.9393,35.756,0
e11-converted.mp4-00.01.46.321-00.04.23.535_30.jpg,train,moderate,low,moderate_low,1.5478,1.0299,0.002146,0.9458,27.145,0
e11-converted.mp4-00.01.46.321-00.04.23.535_90.jpg,train,moderate,low,moderate_low,1.4852,0.1267,0.000264,0.9571,29.596,0
e12-converted.mp4-00.01.20.478-00.02.38.637_20.jpg,train,moderate,low,moderate_low,0.6648,13.2332,0.027569,0.8117,133.137,0
e12-converted.mp4-00.01.20.478-00.02.38.637_60.jpg,train,moderate,low,moderate_low,3.7026,43.8482,0.091350,0.8121,49.976,0
e3-converted.mp4-00.10.38.989-00.10.52.594_0.jpg,train,moderate,low,moderate_low,0.2040,7.7648,0.016177,0.9594,27.568,0
e5-converted.mp4-00.03.59.817-00.06.58.241_140.jpg,train,moderate,low,moderate_low,0.1495,8.7736,0.018278,0.9206,151.070,0
e5-converted.mp4-00.03.59.817-00.06.58.241_50.jpg,train,moderate,low,moderate_low,0.4916,12.7582,0.026580,0.9177,177.265,0
e6-converted.mp4-00.02.56.059-00.05.03.817_20.jpg,train,moderate,low,moderate_low,1.9566,4.1196,0.008583,0.9602,32.288,0
e9-converted.mp4-00.01.53.675-00.03.39.513_110.jpg,train,moderate,low,moderate_low,0.5289,8.0668,0.016806,0.9044,147.235,0
e9-converted.mp4-00.01.53.675-00.03.39.513_20.jpg,train,moderate,low,moderate_low,0.0056,9.3543,0.019488,0.9635,43.957,0
e9-converted.mp4-00.03.41.068-00.05.06.504_20.jpg,train,moderate,low,moderate_low,0.3050,6.7458,0.014054,0.9611,44.060,0
a2-converted.mp4-00.04.57.869-00.05.42.169_60.jpg,train,moderate,mid,moderate_mid,2.1658,6.9921,0.014567,0.9137,32.503,0
a2-converted.mp4-00.06.13.959-00.06.43.015_30.jpg,train,moderate,mid,moderate_mid,0.0783,8.7767,0.018285,0.9678,29.354,0
a3-converted.mp4-00.04.44.975-00.04.57.775_0.jpg,train,moderate,mid,moderate_mid,2.0780,17.7834,0.037049,0.9655,43.769,0
a3-converted.mp4-00.05.14.880-00.05.57.073_50.jpg,train,moderate,mid,moderate_mid,0.8747,2.6866,0.005597,0.9713,26.302,0
a3-converted.mp4-00.08.04.849-00.09.06.443_0.jpg,train,moderate,mid,moderate_mid,1.2574,0.3646,0.000760,0.9749,27.937,0
a4-converted.mp4-00.05.45.507-00.06.26.877_10.jpg,train,moderate,mid,moderate_mid,1.2824,0.5414,0.001128,0.9746,27.059,0
c1-converted.mp4-00.07.52.353-00.09.59.939_130.jpg,train,moderate,mid,moderate_mid,0.7928,7.1062,0.014805,0.9544,78.473,0
c2-converted.mp4-00.04.12.298-00.06.07.792_20.jpg,train,moderate,mid,moderate_mid,0.5444,11.9765,0.024951,0.9515,33.495,0
c20-converted.mp4-00.05.51.134-00.10.32.300_200.jpg,train,moderate,mid,moderate_mid,0.7891,6.0903,0.012688,0.9451,120.325,0
d1-converted.mp4-00.05.02.749-00.09.02.120_110.jpg,train,moderate,mid,moderate_mid,0.7010,7.7051,0.016052,0.9746,29.887,0
d1-converted.mp4-00.05.02.749-00.09.02.120_240.jpg,train,moderate,mid,moderate_mid,0.2037,0.6334,0.001320,0.9905,34.727,0
d3-converted.mp4-00.11.00.558-00.11.19.164_30.jpg,train,moderate,mid,moderate_mid,0.9067,3.7212,0.007752,0.9785,60.784,0
d3-converted.mp4-00.12.04.422-00.13.35.453_10.jpg,train,moderate,mid,moderate_mid,2.6601,1.5515,0.003232,0.9930,43.404,0
d5-converted.mp4-00.04.00.521-00.07.04.857_110.jpg,train,moderate,mid,moderate_mid,1.4706,4.1826,0.008714,0.9530,28.351,0
d5-converted.mp4-00.04.00.521-00.07.04.857_180.jpg,train,moderate,mid,moderate_mid,2.5308,3.9349,0.008198,0.9537,54.669,0
da1-converted.mp4-00.05.50.031-00.06.07.230_10.jpg,train,moderate,mid,moderate_mid,0.8227,8.6796,0.018082,0.9681,28.276,0
e1-converted.mp4-00.05.02.178-00.08.52.285_180.jpg,train,moderate,mid,moderate_mid,0.2756,2.4977,0.005204,0.9834,24.806,0
e1-converted.mp4-00.05.02.178-00.08.52.285_240.jpg,train,moderate,mid,moderate_mid,0.2609,0.0170,0.000035,0.9928,35.548,0
e11-converted.mp4-00.01.46.321-00.04.23.535_170.jpg,train,moderate,mid,moderate_mid,0.1876,9.8901,0.020604,0.7058,202.930,0
e12-converted.mp4-00.01.20.478-00.02.38.637_10.jpg,train,moderate,mid,moderate_mid,1.9613,2.4126,0.005026,0.9557,24.288,0
e3-converted.mp4-00.12.04.506-00.12.22.501_10.jpg,train,moderate,mid,moderate_mid,1.6704,2.3777,0.004953,0.9937,40.961,0
e5-converted.mp4-00.03.59.817-00.06.58.241_110.jpg,train,moderate,mid,moderate_mid,1.4710,3.1487,0.006560,0.9570,27.221,0
e5-converted.mp4-00.03.59.817-00.06.58.241_180.jpg,train,moderate,mid,moderate_mid,2.5453,4.3034,0.008965,0.9585,49.211,0
e9-converted.mp4-00.01.53.675-00.03.39.513_100.jpg,train,moderate,mid,moderate_mid,0.5199,5.0320,0.010483,0.9515,27.535,0
e9-converted.mp4-00.03.41.068-00.05.06.504_10.jpg,train,moderate,mid,moderate_mid,0.3755,12.3849,0.025802,0.9480,71.288,0
e9-converted.mp4-00.03.41.068-00.05.06.504_40.jpg,train,moderate,mid,moderate_mid,0.4839,3.2584,0.006788,0.9446,81.063,0
a4-converted.mp4-00.02.43.911-00.03.05.670_0.jpg,train,steep,high,steep_high,0.1565,9.5881,0.019975,0.8769,142.856,0
a4-converted.mp4-00.02.43.911-00.03.05.670_20.jpg,train,steep,low,steep_low,0.1536,7.2607,0.015127,0.9808,55.630,0
c19-converted.mp4-00.03.20.301-00.05.47.074_0.jpg,train,steep,low,steep_low,3.7723,7.7544,0.016155,0.7996,44.404,0
d1-converted.mp4-00.05.02.749-00.09.02.120_10.jpg,train,steep,low,steep_low,0.0551,5.6929,0.011860,0.9778,28.057,0
d5-converted.mp4-00.04.00.521-00.07.04.857_10.jpg,train,steep,low,steep_low,5.6456,51.1368,0.106535,0.9199,56.601,0
d5-converted.mp4-00.04.00.521-00.07.04.857_100.jpg,train,steep,low,steep_low,0.3759,11.0915,0.023107,0.8919,27.327,0
da1-converted.mp4-00.05.02.554-00.05.35.766_10.jpg,train,steep,low,steep_low,0.0860,7.6153,0.015865,0.9735,30.260,0
da1-converted.mp4-00.06.08.479-00.08.51.651_0.jpg,train,steep,low,steep_low,0.3345,5.4879,0.011433,0.9645,31.618,0
da1-converted.mp4-00.06.08.479-00.08.51.651_40.jpg,train,steep,low,steep_low,0.3796,4.2270,0.008806,0.9404,53.605,0
da1-converted.mp4-00.06.08.479-00.08.51.651_80.jpg,train,steep,low,steep_low,0.1656,9.7128,0.020235,0.9473,52.824,0
